district_code,district,year,cat1,cat2,val
11620,관악구,2010,흡연,현재흡연자의 금연시도율,-
11620,관악구,2011,비만율,소계,24.1
11620,관악구,2011,신체활동,걷기실천율,58.7
11620,관악구,2011,신체활동,증등도 이상 신체활동 실천율,17.7
11620,관악구,2011,양호한 주관적 건강수준 인지율,소계,43.4
11620,관악구,2011,음주,월간음주율,62.6
11620,관악구,2011,음주,연간음주자의 고위험음주율,16.2
11620,관악구,2011,정신건강,스트레스 인지율,28.0
11620,관악구,2011,정신건강,우울감 경험률,6.0
11620,관악구,2011,흡연,현재흡연율,22.6
11620,관악구,2011,흡연,현재흡연자의 금연시도율,-
11620,관악구,2012,비만율,소계,23.2
11620,관악구,2012,신체활동,걷기실천율,60.2
11620,관악구,2012,신체활동,증등도 이상 신체활동 실천율,16.6
11620,관악구,2012,양호한 주관적 건강수준 인지율,소계,44.4
11620,관악구,2012,음주,월간음주율,61.1
11620,관악구,2012,음주,연간음주자의 고위험음주율,14.4
11620,관악구,2012,정신건강,스트레스 인지율,29.8
11620,관악구,2012,정신건강,우울감 경험률,4.9
11620,관악구,2012,흡연,현재흡연율,24.4
11620,관악구,2012,흡연,현재흡연자의 금연시도율,28.0
11620,관악구,2013,비만율,소계,24.8
11620,관악구,2013,신체활동,걷기실천율,55.4
11620,관악구,2013,신체활동,증등도 이상 신체활동 실천율,18.2
11620,관악구,2013,양호한 주관적 건강수준 인지율,소계,41.5
11620,관악구,2013,음주,월간음주율,62.8
11620,관악구,2013,음주,연간음주자의 고위험음주율,19.8
11620,관악구,2013,정신건강,스트레스 인지율,28.7
11620,관악구,2013,정신건강,우울감 경험률,8.4
11620,관악구,2013,흡연,현재흡연율,22.9
11620,관악구,2013,흡연,현재흡연자의 금연시도율,32.0
11620,관악구,2014,비만율,소계,27.3
11620,관악구,2014,신체활동,걷기실천율,62.8
11620,관악구,2014,신체활동,증등도 이상 신체활동 실천율,23.9
11620,관악구,2014,양호한 주관적 건강수준 인지율,소계,42.1
11620,관악구,2014,음주,월간음주율,61.1
11620,관악구,2014,음주,연간음주자의 고위험음주율,17.9
11620,관악구,2014,정신건강,스트레스 인지율,34.3
11620,관악구,2014,정신건강,우울감 경험률,8.6
11620,관악구,2014,흡연,현재흡연율,20.1
11620,관악구,2014,흡연,현재흡연자의 금연시도율,33.8
11620,관악구,2015,비만율,소계,24.7
11620,관악구,2015,신체활동,걷기실천율,59.2
11620,관악구,2015,신체활동,증등도 이상 신체활동 실천율,20.4
11620,관악구,2015,양호한 주관적 건강수준 인지율,소계,45.0
11620,관악구,2015,음주,월간음주율,63.8
11620,관악구,2015,음주,연간음주자의 고위험음주율,18.8
11620,관악구,2015,정신건강,스트레스 인지율,29.3
11620,관악구,2015,정신건강,우울감 경험률,8.6
11620,관악구,2015,흡연,현재흡연율,23.7
11620,관악구,2015,흡연,현재흡연자의 금연시도율,33.4
11620,관악구,2016,비만율,소계,25.8
11620,관악구,2016,신체활동,걷기실천율,65.4
11620,관악구,2016,신체활동,증등도 이상 신체활동 실천율,27.7
11620,관악구,2016,양호한 주관적 건강수준 인지율,소계,41.5
11620,관악구,2016,음주,월간음주율,60.5
11620,관악구,2016,음주,연간음주자의 고위험음주율,14.6
11620,관악구,2016,정신건강,스트레스 인지율,31.6
11620,관악구,2016,정신건강,우울감 경험률,6.3
11620,관악구,2016,흡연,현재흡연율,22.2
11620,관악구,2016,흡연,현재흡연자의 금연시도율,30.2
11620,관악구,2017,비만율,소계,25.5
11620,관악구,2017,신체활동,걷기실천율,73.0
11620,관악구,2017,신체활동,증등도 이상 신체활동 실천율,21.7
11620,관악구,2017,양호한 주관적 건강수준 인지율,소계,54.4
11620,관악구,2017,음주,월간음주율,60.9
11620,관악구,2017,음주,연간음주자의 고위험음주율,15.8
11620,관악구,2017,정신건강,스트레스 인지율,26.3
11620,관악구,2017,정신건강,우울감 경험률,7.5
11620,관악구,2017,흡연,현재흡연율,20.3
11620,관악구,2017,흡연,현재흡연자의 금연시도율,25.4
11620,관악구,2018,비만율,소계,25.1
11620,관악구,2018,신체활동,걷기실천율,67.4
11620,관악구,2018,신체활동,증등도 이상 신체활동 실천율,-
11620,관악구,2018,양호한 주관적 건강수준 인지율,소계,47.5
11620,관악구,2018,음주,월간음주율,61.2
11620,관악구,2018,음주,연간음주자의 고위험음주율,18.0
11620,관악구,2018,정신건강,스트레스 인지율,24.4
11620,관악구,2018,정신건강,우울감 경험률,3.8
11620,관악구,2018,흡연,현재흡연율,22.6
11620,관악구,2018,흡연,현재흡연자의 금연시도율,20.3
11620,관악구,2019,비만율,소계,35.1
11620,관악구,2019,신체활동,걷기실천율,61.3
11620,관악구,2019,신체활동,증등도 이상 신체활동 실천율,17.5
11620,관악구,2019,양호한 주관적 건강수준 인지율,소계,39.4
11620,관악구,2019,음주,월간음주율,58.2
11620,관악구,2019,음주,연간음주자의 고위험음주율,13.9
11620,관악구,2019,정신건강,스트레스 인지율,27.2
11620,관악구,2019,정신건강,우울감 경험률,7.0
11620,관악구,2019,흡연,현재흡연율,17.4
11620,관악구,2019,흡연,현재흡연자의 금연시도율,53.8
11620,관악구,2020,비만율,소계,26.6
11620,관악구,2020,신체활동,걷기실천율,52.3
11620,관악구,2020,신체활동,증등도 이상 신체활동 실천율,14.1
11620,관악구,2020,양호한 주관적 건강수준 인지율,소계,59.3
11620,관악구,2020,음주,월간음주율,51.0
11620,관악구,2020,음주,연간음주자의 고위험음주율,13.4
11620,관악구,2020,정신건강,스트레스 인지율,30.7
11620,관악구,2020,정신건강,우울감 경험률,4.8
11620,관악구,2020,흡연,현재흡연율,15.7
11620,관악구,2020,흡연,현재흡연자의 금연시도율,49.1
11620,관악구,2021,비만율,소계,29.5
11620,관악구,2021,신체활동,걷기실천율,57.9
11620,관악구,2021,신체활동,증등도 이상 신체활동 실천율,21.1
11620,관악구,2021,양호한 주관적 건강수준 인지율,소계,51.0
11620,관악구,2021,음주,월간음주율,53.4
11620,관악구,2021,음주,연간음주자의 고위험음주율,15.5
11620,관악구,2021,정신건강,스트레스 인지율,23.0
11620,관악구,2021,정신건강,우울감 경험률,4.3
11620,관악구,2021,흡연,현재흡연율,17.0
11620,관악구,2021,흡연,현재흡연자의 금연시도율,61.7
11620,관악구,2022,비만율,소계,31.0
11620,관악구,2022,신체활동,걷기실천율,56.9
11620,관악구,2022,신체활동,증등도 이상 신체활동 실천율,26.1
11620,관악구,2022,양호한 주관적 건강수준 인지율,소계,59.0
11620,관악구,2022,음주,월간음주율,53.2
11620,관악구,2022,음주,연간음주자의 고위험음주율,13.8
11620,관악구,2022,정신건강,스트레스 인지율,29.8
11620,관악구,2022,정신건강,우울감 경험률,8.1
11620,관악구,2022,흡연,현재흡연율,17.3
11620,관악구,2022,흡연,현재흡연자의 금연시도율,49.5
11620,관악구,2023,비만율,소계,27.7
11620,관악구,2023,신체활동,걷기실천율,60.6
11620,관악구,2023,신체활동,증등도 이상 신체활동 실천율,26.8
11620,관악구,2023,양호한 주관적 건강수준 인지율,소계,58.1
11620,관악구,2023,음주,월간음주율,53.9
11620,관악구,2023,음주,연간음주자의 고위험음주율,13.5
11620,관악구,2023,정신건강,스트레스 인지율,26.3
11620,관악구,2023,정신건강,우울감 경험률,8.9
11620,관악구,2023,흡연,현재흡연율,19.4
11620,관악구,2023,흡연,현재흡연자의 금연시도율,60.4
11620,관악구,2024,비만율,소계,32.6
11620,관악구,2024,신체활동,걷기실천율,65.0
11620,관악구,2024,신체활동,증등도 이상 신체활동 실천율,27.5
11620,관악구,2024,양호한 주관적 건강수준 인지율,소계,46.6
11620,관악구,2024,음주,월간음주율,55.6
11620,관악구,2024,음주,연간음주자의 고위험음주율,14.3
11620,관악구,2024,정신건강,스트레스 인지율,27.3
11620,관악구,2024,정신건강,우울감 경험률,10.2
11620,관악구,2024,흡연,현재흡연율,17.1
11620,관악구,2024,흡연,현재흡연자의 금연시도율,49.0
11650,서초구,2008,비만율,소계,18.5
11650,서초구,2008,신체활동,걷기실천율,53.9
11650,서초구,2008,신체활동,증등도 이상 신체활동 실천율,-
11650,서초구,2008,양호한 주관적 건강수준 인지율,소계,52.2
11650,서초구,2008,음주,월간음주율,52.2
11650,서초구,2008,음주,연간음주자의 고위험음주율,13.4
11650,서초구,2008,정신건강,스트레스 인지율,31.3
11650,서초구,2008,정신건강,우울감 경험률,8.4
11650,서초구,2008,흡연,현재흡연율,19.2
11650,서초구,2008,흡연,현재흡연자의 금연시도율,-
11650,서초구,2009,비만율,소계,22.6
11650,서초구,2009,신체활동,걷기실천율,56.8
11650,서초구,2009,신체활동,증등도 이상 신체활동 실천율,23.6
11650,서초구,2009,양호한 주관적 건강수준 인지율,소계,48.5
11650,서초구,2009,음주,월간음주율,53.2
11650,서초구,2009,음주,연간음주자의 고위험음주율,12.5
11650,서초구,2009,정신건강,스트레스 인지율,37.3
11650,서초구,2009,정신건강,우울감 경험률,6.1
11650,서초구,2009,흡연,현재흡연율,20.6
11650,서초구,2009,흡연,현재흡연자의 금연시도율,-
11650,서초구,2010,비만율,소계,19.4
11650,서초구,2010,신체활동,걷기실천율,48.6
11650,서초구,2010,신체활동,증등도 이상 신체활동 실천율,21.9
11650,서초구,2010,양호한 주관적 건강수준 인지율,소계,51.8
11650,서초구,2010,음주,월간음주율,60.5
11650,서초구,2010,음주,연간음주자의 고위험음주율,11.8
11650,서초구,2010,정신건강,스트레스 인지율,27.2
11650,서초구,2010,정신건강,우울감 경험률,7.0
11650,서초구,2010,흡연,현재흡연율,19.0
11650,서초구,2010,흡연,현재흡연자의 금연시도율,-
11650,서초구,2011,비만율,소계,20.9
11650,서초구,2011,신체활동,걷기실천율,43.3
11650,서초구,2011,신체활동,증등도 이상 신체활동 실천율,19.4
11650,서초구,2011,양호한 주관적 건강수준 인지율,소계,49.2
11650,서초구,2011,음주,월간음주율,62.4
11650,서초구,2011,음주,연간음주자의 고위험음주율,15.0
11650,서초구,2011,정신건강,스트레스 인지율,26.1
11650,서초구,2011,정신건강,우울감 경험률,6.0
11650,서초구,2011,흡연,현재흡연율,16.5
11650,서초구,2011,흡연,현재흡연자의 금연시도율,-
11650,서초구,2012,비만율,소계,20.9
11650,서초구,2012,신체활동,걷기실천율,48.1
11650,서초구,2012,신체활동,증등도 이상 신체활동 실천율,26.0
11650,서초구,2012,양호한 주관적 건강수준 인지율,소계,50.0
11650,서초구,2012,음주,월간음주율,55.1
11650,서초구,2012,음주,연간음주자의 고위험음주율,14.7
11650,서초구,2012,정신건강,스트레스 인지율,32.3
11650,서초구,2012,정신건강,우울감 경험률,5.4
11650,서초구,2012,흡연,현재흡연율,17.8
11650,서초구,2012,흡연,현재흡연자의 금연시도율,32.4
11650,서초구,2013,비만율,소계,20.0
11650,서초구,2013,신체활동,걷기실천율,58.3
11650,서초구,2013,신체활동,증등도 이상 신체활동 실천율,22.1
11650,서초구,2013,양호한 주관적 건강수준 인지율,소계,49.1
11650,서초구,2013,음주,월간음주율,57.9
11650,서초구,2013,음주,연간음주자의 고위험음주율,14.0
11650,서초구,2013,정신건강,스트레스 인지율,28.1
11650,서초구,2013,정신건강,우울감 경험률,7.9
11650,서초구,2013,흡연,현재흡연율,18.7
11650,서초구,2013,흡연,현재흡연자의 금연시도율,33.2
11650,서초구,2014,비만율,소계,21.9
11650,서초구,2014,신체활동,걷기실천율,56.9
11650,서초구,2014,신체활동,증등도 이상 신체활동 실천율,27.8
11650,서초구,2014,양호한 주관적 건강수준 인지율,소계,48.3
11650,서초구,2014,음주,월간음주율,61.2
11650,서초구,2014,음주,연간음주자의 고위험음주율,10.7
11650,서초구,2014,정신건강,스트레스 인지율,27.5
11650,서초구,2014,정신건강,우울감 경험률,10.0
11650,서초구,2014,흡연,현재흡연율,14.7
11650,서초구,2014,흡연,현재흡연자의 금연시도율,37.9
11650,서초구,2015,비만율,소계,22.4
11650,서초구,2015,신체활동,걷기실천율,56.2
11650,서초구,2015,신체활동,증등도 이상 신체활동 실천율,26.0
11650,서초구,2015,양호한 주관적 건강수준 인지율,소계,50.2
11650,서초구,2015,음주,월간음주율,63.3
11650,서초구,2015,음주,연간음주자의 고위험음주율,15.6
11650,서초구,2015,정신건강,스트레스 인지율,33.3
11650,서초구,2015,정신건강,우울감 경험률,9.3
11650,서초구,2015,흡연,현재흡연율,16.5
11650,서초구,2015,흡연,현재흡연자의 금연시도율,37.6
11650,서초구,2016,비만율,소계,21.5
11650,서초구,2016,신체활동,걷기실천율,53.3
11650,서초구,2016,신체활동,증등도 이상 신체활동 실천율,30.7
11650,서초구,2016,양호한 주관적 건강수준 인지율,소계,48.3
11650,서초구,2016,음주,월간음주율,63.5
11650,서초구,2016,음주,연간음주자의 고위험음주율,14.3
11650,서초구,2016,정신건강,스트레스 인지율,30.5
11650,서초구,2016,정신건강,우울감 경험률,8.5
11650,서초구,2016,흡연,현재흡연율,17.6
11650,서초구,2016,흡연,현재흡연자의 금연시도율,30.8
11650,서초구,2017,비만율,소계,24.1
11650,서초구,2017,신체활동,걷기실천율,59.5
11650,서초구,2017,신체활동,증등도 이상 신체활동 실천율,27.8
11650,서초구,2017,양호한 주관적 건강수준 인지율,소계,51.0
11650,서초구,2017,음주,월간음주율,60.5
11650,서초구,2017,음주,연간음주자의 고위험음주율,11.5
11650,서초구,2017,정신건강,스트레스 인지율,28.6
11650,서초구,2017,정신건강,우울감 경험률,7.9
11650,서초구,2017,흡연,현재흡연율,14.5
11650,서초구,2017,흡연,현재흡연자의 금연시도율,42.7
11650,서초구,2018,비만율,소계,23.9
11650,서초구,2018,신체활동,걷기실천율,63.3
11650,서초구,2018,신체활동,증등도 이상 신체활동 실천율,-
11650,서초구,2018,양호한 주관적 건강수준 인지율,소계,53.3
11650,서초구,2018,음주,월간음주율,60.2
11650,서초구,2018,음주,연간음주자의 고위험음주율,13.0
11650,서초구,2018,정신건강,스트레스 인지율,32.7
11650,서초구,2018,정신건강,우울감 경험률,5.0
11650,서초구,2018,흡연,현재흡연율,15.0
11650,서초구,2018,흡연,현재흡연자의 금연시도율,21.9
11650,서초구,2019,비만율,소계,25.1
11650,서초구,2019,신체활동,걷기실천율,56.0
11650,서초구,2019,신체활동,증등도 이상 신체활동 실천율,26.0
11650,서초구,2019,양호한 주관적 건강수준 인지율,소계,58.9
11650,서초구,2019,음주,월간음주율,55.5
11650,서초구,2019,음주,연간음주자의 고위험음주율,12.7
11650,서초구,2019,정신건강,스트레스 인지율,26.9
11650,서초구,2019,정신건강,우울감 경험률,6.5
11650,서초구,2019,흡연,현재흡연율,12.3
11650,서초구,2019,흡연,현재흡연자의 금연시도율,32.7
11650,서초구,2020,비만율,소계,24.0
11650,서초구,2020,신체활동,걷기실천율,49.5
11650,서초구,2020,신체활동,증등도 이상 신체활동 실천율,26.5
11650,서초구,2020,양호한 주관적 건강수준 인지율,소계,66.4
11650,서초구,2020,음주,월간음주율,52.7
11650,서초구,2020,음주,연간음주자의 고위험음주율,10.5
11650,서초구,2020,정신건강,스트레스 인지율,27.5
11650,서초구,2020,정신건강,우울감 경험률,6.6
11650,서초구,2020,흡연,현재흡연율,11.6
11650,서초구,2020,흡연,현재흡연자의 금연시도율,37.0
11650,서초구,2021,비만율,소계,23.5
11650,서초구,2021,신체활동,걷기실천율,57.8
11650,서초구,2021,신체활동,증등도 이상 신체활동 실천율,26.7
11650,서초구,2021,양호한 주관적 건강수준 인지율,소계,58.0
11650,서초구,2021,음주,월간음주율,51.1
11650,서초구,2021,음주,연간음주자의 고위험음주율,10.0
11650,서초구,2021,정신건강,스트레스 인지율,25.4
11650,서초구,2021,정신건강,우울감 경험률,5.5
11650,서초구,2021,흡연,현재흡연율,11.9
11650,서초구,2021,흡연,현재흡연자의 금연시도율,42.3
11650,서초구,2022,비만율,소계,25.3
11650,서초구,2022,신체활동,걷기실천율,67.1
11650,서초구,2022,신체활동,증등도 이상 신체활동 실천율,28.4
11650,서초구,2022,양호한 주관적 건강수준 인지율,소계,50.7
11650,서초구,2022,음주,월간음주율,56.8
11650,서초구,2022,음주,연간음주자의 고위험음주율,12.0
11650,서초구,2022,정신건강,스트레스 인지율,26.2
11650,서초구,2022,정신건강,우울감 경험률,7.1
11650,서초구,2022,흡연,현재흡연율,12.0
11650,서초구,2022,흡연,현재흡연자의 금연시도율,51.5
11650,서초구,2023,비만율,소계,22.5
11650,서초구,2023,신체활동,걷기실천율,65.6
11650,서초구,2023,신체활동,증등도 이상 신체활동 실천율,29.2
11650,서초구,2023,양호한 주관적 건강수준 인지율,소계,54.4
11650,서초구,2023,음주,월간음주율,58.4
11650,서초구,2023,음주,연간음주자의 고위험음주율,8.9
11650,서초구,2023,정신건강,스트레스 인지율,23.3
11650,서초구,2023,정신건강,우울감 경험률,7.7
11650,서초구,2023,흡연,현재흡연율,11.4
11650,서초구,2023,흡연,현재흡연자의 금연시도율,44.2
11650,서초구,2024,비만율,소계,25.4
11650,서초구,2024,신체활동,걷기실천율,67.7
11650,서초구,2024,신체활동,증등도 이상 신체활동 실천율,29.5
11650,서초구,2024,양호한 주관적 건강수준 인지율,소계,52.5
11650,서초구,2024,음주,월간음주율,56.4
11650,서초구,2024,음주,연간음주자의 고위험음주율,10.1
11650,서초구,2024,정신건강,스트레스 인지율,24.5
11650,서초구,2024,정신건강,우울감 경험률,7.9
11650,서초구,2024,흡연,현재흡연율,12.2
11650,서초구,2024,흡연,현재흡연자의 금연시도율,53.6
11680,강남구,2008,비만율,소계,13.9
11680,강남구,2008,신체활동,걷기실천율,50.7
11680,강남구,2008,신체활동,증등도 이상 신체활동 실천율,-
11680,강남구,2008,양호한 주관적 건강수준 인지율,소계,64.3
11680,강남구,2008,음주,월간음주율,55.3
11680,강남구,2008,음주,연간음주자의 고위험음주율,15.6
11680,강남구,2008,정신건강,스트레스 인지율,28.3
11680,강남구,2008,정신건강,우울감 경험률,5.2
11680,강남구,2008,흡연,현재흡연율,19.1
11680,강남구,2008,흡연,현재흡연자의 금연시도율,-
11680,강남구,2009,비만율,소계,19.6
11680,강남구,2009,신체활동,걷기실천율,52.4
11680,강남구,2009,신체활동,증등도 이상 신체활동 실천율,21.9
11680,강남구,2009,양호한 주관적 건강수준 인지율,소계,59.6
11680,강남구,2009,음주,월간음주율,48.7
11680,강남구,2009,음주,연간음주자의 고위험음주율,13.7
11680,강남구,2009,정신건강,스트레스 인지율,26.0
11680,강남구,2009,정신건강,우울감 경험률,4.2
11680,강남구,2009,흡연,현재흡연율,19.4
11680,강남구,2009,흡연,현재흡연자의 금연시도율,-
11680,강남구,2010,비만율,소계,16.3
11680,강남구,2010,신체활동,걷기실천율,48.1
11680,강남구,2010,신체활동,증등도 이상 신체활동 실천율,18.4
11680,강남구,2010,양호한 주관적 건강수준 인지율,소계,65.2
11680,강남구,2010,음주,월간음주율,52.3
11680,강남구,2010,음주,연간음주자의 고위험음주율,12.3
11680,강남구,2010,정신건강,스트레스 인지율,29.9
11680,강남구,2010,정신건강,우울감 경험률,5.8
11680,강남구,2010,흡연,현재흡연율,18.8
11680,강남구,2010,흡연,현재흡연자의 금연시도율,-
11680,강남구,2011,비만율,소계,16.1
11680,강남구,2011,신체활동,걷기실천율,75.1
11680,강남구,2011,신체활동,증등도 이상 신체활동 실천율,21.6
11680,강남구,2011,양호한 주관적 건강수준 인지율,소계,55.8
11680,강남구,2011,음주,월간음주율,59.2
11680,강남구,2011,음주,연간음주자의 고위험음주율,16.3
11680,강남구,2011,정신건강,스트레스 인지율,30.6
11680,강남구,2011,정신건강,우울감 경험률,4.0
11680,강남구,2011,흡연,현재흡연율,21.4
11680,강남구,2011,흡연,현재흡연자의 금연시도율,-
11680,강남구,2012,비만율,소계,19.2
11680,강남구,2012,신체활동,걷기실천율,54.1
11680,강남구,2012,신체활동,증등도 이상 신체활동 실천율,16.4
11680,강남구,2012,양호한 주관적 건강수준 인지율,소계,58.3
11680,강남구,2012,음주,월간음주율,54.8
11680,강남구,2012,음주,연간음주자의 고위험음주율,12.4
11680,강남구,2012,정신건강,스트레스 인지율,30.4
11680,강남구,2012,정신건강,우울감 경험률,5.6
11680,강남구,2012,흡연,현재흡연율,19.8
11680,강남구,2012,흡연,현재흡연자의 금연시도율,31.5
11680,강남구,2013,비만율,소계,19.7
11680,강남구,2013,신체활동,걷기실천율,53.6
11680,강남구,2013,신체활동,증등도 이상 신체활동 실천율,23.6
11680,강남구,2013,양호한 주관적 건강수준 인지율,소계,49.8
11680,강남구,2013,음주,월간음주율,60.4
11680,강남구,2013,음주,연간음주자의 고위험음주율,17.7
11680,강남구,2013,정신건강,스트레스 인지율,27.2
11680,강남구,2013,정신건강,우울감 경험률,8.6
11680,강남구,2013,흡연,현재흡연율,21.7
11680,강남구,2013,흡연,현재흡연자의 금연시도율,27.3
11680,강남구,2014,비만율,소계,17.2
11680,강남구,2014,신체활동,걷기실천율,51.4
11680,강남구,2014,신체활동,증등도 이상 신체활동 실천율,22.3
11680,강남구,2014,양호한 주관적 건강수준 인지율,소계,49.3
11680,강남구,2014,음주,월간음주율,59.9
11680,강남구,2014,음주,연간음주자의 고위험음주율,11.5
11680,강남구,2014,정신건강,스트레스 인지율,27.6
11680,강남구,2014,정신건강,우울감 경험률,7.3
11680,강남구,2014,흡연,현재흡연율,17.0
11680,강남구,2014,흡연,현재흡연자의 금연시도율,33.9
11680,강남구,2015,비만율,소계,22.6
11680,강남구,2015,신체활동,걷기실천율,55.8
11680,강남구,2015,신체활동,증등도 이상 신체활동 실천율,20.8
11680,강남구,2015,양호한 주관적 건강수준 인지율,소계,48.2
11680,강남구,2015,음주,월간음주율,60.6
11680,강남구,2015,음주,연간음주자의 고위험음주율,15.6
11680,강남구,2015,정신건강,스트레스 인지율,37.4
11680,강남구,2015,정신건강,우울감 경험률,8.7
11680,강남구,2015,흡연,현재흡연율,18.2
11680,강남구,2015,흡연,현재흡연자의 금연시도율,44.4
11680,강남구,2016,비만율,소계,20.3
11680,강남구,2016,신체활동,걷기실천율,50.8
11680,강남구,2016,신체활동,증등도 이상 신체활동 실천율,21.8
11680,강남구,2016,양호한 주관적 건강수준 인지율,소계,52.8
11680,강남구,2016,음주,월간음주율,62.3
11680,강남구,2016,음주,연간음주자의 고위험음주율,13.9
11680,강남구,2016,정신건강,스트레스 인지율,33.0
11680,강남구,2016,정신건강,우울감 경험률,4.4
11680,강남구,2016,흡연,현재흡연율,16.0
11680,강남구,2016,흡연,현재흡연자의 금연시도율,36.2
11680,강남구,2017,비만율,소계,22.4
11680,강남구,2017,신체활동,걷기실천율,62.6
11680,강남구,2017,신체활동,증등도 이상 신체활동 실천율,25.1
11680,강남구,2017,양호한 주관적 건강수준 인지율,소계,54.4
11680,강남구,2017,음주,월간음주율,63.6
11680,강남구,2017,음주,연간음주자의 고위험음주율,11.1
11680,강남구,2017,정신건강,스트레스 인지율,25.8
11680,강남구,2017,정신건강,우울감 경험률,7.7
11680,강남구,2017,흡연,현재흡연율,16.1
11680,강남구,2017,흡연,현재흡연자의 금연시도율,34.1
11680,강남구,2018,비만율,소계,27.6
11680,강남구,2018,신체활동,걷기실천율,52.2
11680,강남구,2018,신체활동,증등도 이상 신체활동 실천율,-
11680,강남구,2018,양호한 주관적 건강수준 인지율,소계,42.2
11680,강남구,2018,음주,월간음주율,62.7
11680,강남구,2018,음주,연간음주자의 고위험음주율,15.2
11680,강남구,2018,정신건강,스트레스 인지율,31.4
11680,강남구,2018,정신건강,우울감 경험률,5.4
11680,강남구,2018,흡연,현재흡연율,18.0
11680,강남구,2018,흡연,현재흡연자의 금연시도율,29.9
11680,강남구,2019,비만율,소계,28.6
11680,강남구,2019,신체활동,걷기실천율,56.9
11680,강남구,2019,신체활동,증등도 이상 신체활동 실천율,22.3
11680,강남구,2019,양호한 주관적 건강수준 인지율,소계,46.6
11680,강남구,2019,음주,월간음주율,62.1
11680,강남구,2019,음주,연간음주자의 고위험음주율,13.2
11680,강남구,2019,정신건강,스트레스 인지율,28.6
11680,강남구,2019,정신건강,우울감 경험률,6.0
11680,강남구,2019,흡연,현재흡연율,14.6
11680,강남구,2019,흡연,현재흡연자의 금연시도율,52.6
11680,강남구,2020,비만율,소계,24.8
11680,강남구,2020,신체활동,걷기실천율,44.6
11680,강남구,2020,신체활동,증등도 이상 신체활동 실천율,18.8
11680,강남구,2020,양호한 주관적 건강수준 인지율,소계,59.2
11680,강남구,2020,음주,월간음주율,54.4
11680,강남구,2020,음주,연간음주자의 고위험음주율,13.8
11680,강남구,2020,정신건강,스트레스 인지율,30.1
11680,강남구,2020,정신건강,우울감 경험률,9.2
11680,강남구,2020,흡연,현재흡연율,15.1
11680,강남구,2020,흡연,현재흡연자의 금연시도율,55.8
11680,강남구,2021,비만율,소계,22.5
11680,강남구,2021,신체활동,걷기실천율,49.6
11680,강남구,2021,신체활동,증등도 이상 신체활동 실천율,19.8
11680,강남구,2021,양호한 주관적 건강수준 인지율,소계,56.0
11680,강남구,2021,음주,월간음주율,52.5
11680,강남구,2021,음주,연간음주자의 고위험음주율,8.1
11680,강남구,2021,정신건강,스트레스 인지율,30.3
11680,강남구,2021,정신건강,우울감 경험률,7.3
11680,강남구,2021,흡연,현재흡연율,11.3
11680,강남구,2021,흡연,현재흡연자의 금연시도율,46.4
11680,강남구,2022,비만율,소계,25.9
11680,강남구,2022,신체활동,걷기실천율,61.5
11680,강남구,2022,신체활동,증등도 이상 신체활동 실천율,21.8
11680,강남구,2022,양호한 주관적 건강수준 인지율,소계,57.3
11680,강남구,2022,음주,월간음주율,60.2
11680,강남구,2022,음주,연간음주자의 고위험음주율,11.5
11680,강남구,2022,정신건강,스트레스 인지율,26.3
11680,강남구,2022,정신건강,우울감 경험률,7.3
11680,강남구,2022,흡연,현재흡연율,11.8
11680,강남구,2022,흡연,현재흡연자의 금연시도율,46.5
11680,강남구,2023,비만율,소계,26.2
11680,강남구,2023,신체활동,걷기실천율,60.3
11680,강남구,2023,신체활동,증등도 이상 신체활동 실천율,22.9
11680,강남구,2023,양호한 주관적 건강수준 인지율,소계,54.6
11680,강남구,2023,음주,월간음주율,56.0
11680,강남구,2023,음주,연간음주자의 고위험음주율,11.2
11680,강남구,2023,정신건강,스트레스 인지율,29.0
11680,강남구,2023,정신건강,우울감 경험률,7.9
11680,강남구,2023,흡연,현재흡연율,14.3
11680,강남구,2023,흡연,현재흡연자의 금연시도율,46.7
11680,강남구,2024,비만율,소계,24.1
11680,강남구,2024,신체활동,걷기실천율,61.7
11680,강남구,2024,신체활동,증등도 이상 신체활동 실천율,27.7
11680,강남구,2024,양호한 주관적 건강수준 인지율,소계,50.5
11680,강남구,2024,음주,월간음주율,59.7
11680,강남구,2024,음주,연간음주자의 고위험음주율,13.0
11680,강남구,2024,정신건강,스트레스 인지율,24.5
11680,강남구,2024,정신건강,우울감 경험률,8.4
11680,강남구,2024,흡연,현재흡연율,10.8
11680,강남구,2024,흡연,현재흡연자의 금연시도율,42.8
11710,송파구,2008,비만율,소계,20.1
11710,송파구,2008,신체활동,걷기실천율,61.4
11710,송파구,2008,신체활동,증등도 이상 신체활동 실천율,-
11710,송파구,2008,양호한 주관적 건강수준 인지율,소계,56.2
11710,송파구,2008,음주,월간음주율,56.6
11710,송파구,2008,음주,연간음주자의 고위험음주율,16.5
11710,송파구,2008,정신건강,스트레스 인지율,33.5
11710,송파구,2008,정신건강,우울감 경험률,11.0
11710,송파구,2008,흡연,현재흡연율,18.0
11710,송파구,2008,흡연,현재흡연자의 금연시도율,-
11710,송파구,2009,비만율,소계,20.1
11710,송파구,2009,신체활동,걷기실천율,71.6
11710,송파구,2009,신체활동,증등도 이상 신체활동 실천율,23.2
11710,송파구,2009,양호한 주관적 건강수준 인지율,소계,57.0
11710,송파구,2009,음주,월간음주율,57.3
